genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.10		8200	8445	+	246		hypothetical protein	PLF_657_00019539	PGF_02802093
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.11	PBPRC0010	8415	9104	+	690		IncF plasmid conjugative transfer pilus assembly protein TraW	PLF_657_00051161	PGF_07717077
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.12	PBPRC0011	9108	10112	+	1005		IncF plasmid conjugative transfer pilus assembly protein TraU	PLF_657_00051100	PGF_00615364
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.13		10200	10394	-	195		hypothetical protein	PLF_657_00043464	PGF_02802628
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.14	PBPRC0012	10303	11007	+	705		IncF plasmid conjugative transfer protein TrbC	PLF_657_00015795	PGF_02798924
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.15	PBPRC0013	10964	12811	+	1848		IncF plasmid conjugative transfer protein TraN	PLF_657_00051146	PGF_02913871
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.16	PBPRC0014	12808	13599	+	792		IncF plasmid conjugative transfer pilus assembly protein TraF	PLF_657_00051747	PGF_03830470
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.17	PBPRC0015	13611	14051	+	441		IncF plasmid conjugative transfer protein TrbB	PLF_657_00015796	PGF_00013926
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.18		14048	15409	+	1362		IncF plasmid conjugative transfer pilus assembly protein TraH	PLF_657_00060510	PGF_08972330
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.19		15420	15557	-	138		hypothetical protein	PLF_657_00021446	PGF_02803980
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.20	PBPRC0016	15564	18218	+	2655		IncF plasmid conjugative transfer protein TraG	PLF_657_00060549	PGF_00013915
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.21	PBPRC0017	18222	18665	-	444		hypothetical protein	PLF_657_00015797	PGF_02798925
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.22	PBPRC0019	19147	21252	+	2106		IncF plasmid conjugative transfer protein TraD	PLF_657_00050724	PGF_09290469
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.23		21634	21888	-	255		hypothetical protein	PLF_657_00019449	PGF_02802004
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.24	PBPRC0021	22182	23318	-	1137		hypothetical protein	PLF_657_00015798	PGF_02798926
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.25	PBPRC0022	23492	29434	+	5943		IncF plasmid conjugative transfer DNA-nicking and unwinding protein TraI	PLF_657_00051173	PGF_10387734
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.26	PBPRC0023	29463	29813	-	351		hypothetical protein	PLF_657_00018707	PGF_02801277
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.27	PBPRC0024	30909	31343	-	435		hypothetical protein	PLF_657_00018265	PGF_02800854
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.28		31512	31706	-	195		hypothetical protein	PLF_657_00011328	PGF_02796805
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.29		31699	31866	-	168		hypothetical protein	PLF_657_00011359	PGF_02796836
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.30	PBPRC0025	31938	32915	-	978		Antirestriction protein	PLF_657_00003506	PGF_10372736
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.31	PBPRC0026	33557	34747	+	1191		Chromosome (plasmid) partitioning protein ParA	PLF_657_00015799	PGF_04370656
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.32	PBPRC0027	34750	35835	+	1086		Chromosome (plasmid) partitioning protein ParB	PLF_657_00005767	PGF_07342234
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.33	PBPRC0029	36895	37743	-	849		Endonuclease I precursor (EC 3.1.21.1)	PLF_657_00050766	PGF_03964038
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.34	PBPRC0030	37791	38159	-	369		hypothetical protein	PLF_657_00015800	PGF_02798928
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.35	PBPRC0031	38487	38879	-	393		hypothetical protein	PLF_657_00015801	PGF_02798929
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.36		40161	40286	+	126		hypothetical protein	PLF_657_00022046	PGF_02804579
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.37		41198	41323	+	126		hypothetical protein	PLF_657_00022046	PGF_02804579
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.38	PBPRC0033	43366	43674	-	309		CRISPR-associated protein Cas2	PLF_657_00007512	PGF_00415981
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.39	PBPRC0034	43683	44603	-	921		CRISPR-associated protein Cas1	PLF_657_00004518	PGF_00415964
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.40	PBPRC0035	44619	46091	-	1473		CRISPR-associated protein, Cse1 family	PLF_657_00015802	PGF_00416053
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.41	PBPRC0036	46078	46725	-	648		CRISPR-associated protein, Cas5e family	PLF_657_00015803	PGF_05607652
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.42	PBPRC0037	46753	47778	-	1026		CRISPR-associated protein, Cse4 family	PLF_657_00015804	PGF_00416074
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.43	PBPRC0038	47819	48235	-	417		CRISPR-associated protein, Cse2 family	PLF_657_00015805	PGF_08131812
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.44	PBPRC0039	48251	48784	-	534		CRISPR-associated protein, Cse3 family	PLF_657_00015806	PGF_03454726
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.45	PBPRC0040	48841	51273	-	2433		CRISPR-associated helicase Cas3	PLF_657_00007511	PGF_06097826
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.46	PBPRC0041	51755	51868	+	114		hypothetical protein	PLF_657_00023011	PGF_02805544
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.47	PBPRC0042	51938	52891	-	954		hypothetical protein	PLF_657_00015807	PGF_08225224
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.48	PBPRC0043	54037	56025	+	1989		putative exonuclease	PLF_657_00015808	PGF_00406825
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.49	PBPRC0044	56032	57750	+	1719		DNA helicase II	PLF_657_00015809	PGF_00421305
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.50	PBPRC0047	59286	59594	-	309		hypothetical protein	PLF_657_00019010	PGF_02801570
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.51	PBPRC0048	59613	59972	-	360		hypothetical protein	PLF_657_00018662	PGF_02801235
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.52		60886	61068	+	183		hypothetical protein	PLF_657_00042967	PGF_02802835
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.53	PBPRC0049	61198	61812	+	615		hypothetical protein	PLF_657_00015810	PGF_02798930
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.54	PBPRC0050	61899	62543	-	645		Transposase	PLF_657_00004185	PGF_02798988
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.55		63086	63322	-	237		hypothetical protein	PLF_657_00042965	PGF_08225224
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.56	PBPRC0052	63869	64501	+	633		resolvase, putative	PLF_657_00015811	PGF_00411723
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.57	PBPRC0053	64637	64918	+	282		Transposase	PLF_657_00009142	PGF_09978608
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.58		64869	65036	+	168		hypothetical protein	PLF_657_00043600	PGF_02803108
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.59	PBPRC0054	65355	66380	-	1026		Maebl	PLF_657_00015812	PGF_08146935
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.60		66908	67033	+	126		Mobile element protein	PLF_657_00047421	PGF_01000105
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.61	PBPRC0055	66987	67478	+	492		Mobile element protein	PLF_657_00001875	PGF_01000105
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.62		67701	67967	-	267		hypothetical protein	PLF_657_00019352	PGF_02801909
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.63	PBPRC0057	68271	70019	+	1749		hypothetical protein	PLF_657_00050562	PGF_00227330
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.64	PBPRC0058	70380	71414	-	1035		hypothetical protein	PLF_657_00016692	PGF_02799441
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.65	PBPRC0059	71507	72244	-	738		Mobile element protein	PLF_657_00001875	PGF_01000105
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.66	PBPRC0061	73628	74278	+	651		hypothetical protein	PLF_657_00017404	PGF_02800050
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.67	PBPRC0062	74859	75119	+	261		ParD protein (antitoxin to ParE)	PLF_657_00015814	PGF_03876793
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.68	PBPRC0063	75119	75421	+	303		ParE toxin protein	PLF_657_00015815	PGF_00029996
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.69	PBPRC0064	75616	76602	+	987		Tn4651 auxiliary cointegrate resolution protein T	PLF_657_00015816	PGF_10477614
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.70		76913	77149	-	237		hypothetical protein	PLF_657_00010322	PGF_02795927
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.71	PBPRC0066	77981	78841	-	861		hypothetical protein	PLF_657_00015817	PGF_08225224
298386.8	Photobacterium profundum SS9	NC_005871	PATRIC	CDS	fig|298386.8.peg.72	PBPRC0067	79373	79657	+	285		hypothetical protein	PLF_657_00019197	PGF_02801756
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.73	PBPRA0001	139	591	-	453		Flavoprotein MioC	PLF_657_00002481	PGF_00005948
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.74	PBPRA0002	746	2113	-	1368	trmE	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	PLF_657_00000265	PGF_00007057
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.75	PBPRA0003	2254	3870	-	1617		Inner membrane protein translocase and chaperone YidC, long form	PLF_657_00000140	PGF_03751973
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.76		3873	4130	-	258		Membrane protein insertion efficiency factor YidD	PLF_657_00002629	PGF_03751658
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.77	PBPRA0004	4097	4420	-	324	rnpA	Ribonuclease P protein component (EC 3.1.26.5)	PLF_657_00000728	PGF_08424570
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.78		4459	4599	-	141		LSU ribosomal protein L34p	PLF_657_00001221	PGF_00016418
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.79	PBPRA0005	4752	5522	-	771		Probable amino-acid import ATP-binding protein YxeO	PLF_657_00002225	PGF_02927647
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.80	PBPRA0006	5519	6244	-	726		Probable amino-acid permease protein YxeN	PLF_657_00001399	PGF_00036942
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.81	PBPRA0007	6296	7051	-	756		Probable amino-acid-binding protein YxeM	PLF_657_00001400	PGF_00983377
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.82	PBPRA0008	7364	8788	+	1425	dnaA	Chromosomal replication initiator protein DnaA	PLF_657_00000476	PGF_00876106
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.83	PBPRA0009	8790	9890	+	1101		DNA polymerase III beta subunit (EC 2.7.7.7)	PLF_657_00000522	PGF_06473395
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.84	PBPRA0010	9894	10973	+	1080	recF	DNA recombination and repair protein RecF	PLF_657_00000247	PGF_10387199
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.85	PBPRA0011	10993	13410	+	2418	gyrB	DNA gyrase subunit B (EC 5.99.1.3)	PLF_657_00000116	PGF_06703483
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.86	PBPRA0012	13497	15599	-	2103		Flagellar biosynthesis protein FlhA	PLF_657_00000958	PGF_00005384
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.87	PBPRA0013	15616	16743	-	1128		Flagellar biosynthesis protein FlhB	PLF_657_00002993	PGF_02186693
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.88	PBPRA0014	16740	17519	-	780		Flagellar biosynthesis protein FliR	PLF_657_00004723	PGF_10527622
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.89	PBPRA0015	17523	17792	-	270		Flagellar biosynthesis protein FliQ	PLF_657_00051216	PGF_07525202
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.90	PBPRA0016	17795	18523	-	729	fliP	Flagellar biosynthesis protein FliP	PLF_657_00001497	PGF_06326847
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.91	PBPRA0017	18523	18876	-	354		Flagellar motor switch protein FliN	PLF_657_00005972	PGF_09438139
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.92	PBPRA0018	18888	19778	-	891		Flagellar motor switch protein FliM	PLF_657_00005971	PGF_01900675
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.93	PBPRA0019	20484	21356	+	873		hypothetical protein	PLF_657_00015818	PGF_02797002
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.94	PBPRA0020	21356	22795	+	1440		Flagellar regulatory protein FleQ	PLF_657_00008394	PGF_04572835
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.95	PBPRA0021	22816	23160	+	345		Flagellar hook-basal body complex protein FliE	PLF_657_00001642	PGF_02744871
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.96	PBPRA0022	23174	24856	+	1683	fliF	Flagellar M-ring protein FliF	PLF_657_00005960	PGF_00005284
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.97	PBPRA0023	24843	25850	+	1008	fliG	Flagellar motor switch protein FliG	PLF_657_00005970	PGF_00005516
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.98	PBPRA0024	25853	26554	+	702	fliH	Flagellar assembly protein FliH	PLF_657_00005962	PGF_10418970
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.99	PBPRA0025	26547	27887	+	1341		Flagellum-specific ATP synthase FliI	PLF_657_00005974	PGF_03474542
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.100	PBPRA0026	27891	28325	+	435		hypothetical protein	PLF_657_00010745	PGF_12922003
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.101	PBPRA0027	28357	28791	-	435		LfgN	PLF_657_00008169	PGF_02806477
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.102	PBPRA0028	28830	29102	-	273		hypothetical protein	PLF_657_00015819	PGF_02798934
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.103	PBPRA0029	29470	30165	-	696		Flagellar basal-body P-ring formation protein FlgA	PLF_657_00051015	PGF_02203749
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.104		30216	30353	-	138		hypothetical protein	PLF_657_00021442	PGF_02803976
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.105	PBPRA0030	30329	30706	+	378	flgB	Flagellar basal-body rod protein FlgB	PLF_657_00003694	PGF_01555804
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.106	PBPRA0031	30751	31128	+	378		Flagellar basal-body rod protein FlgC	PLF_657_00004722	PGF_00005354
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.107	PBPRA0032	31138	31812	+	675		Flagellar basal-body rod modification protein FlgD	PLF_657_00005963	PGF_01602421
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.108	PBPRA0033	31866	33284	+	1419		Flagellar hook protein FlgE	PLF_657_00005966	PGF_00005450
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.109	PBPRA0034	33299	34033	+	735		Flagellar basal-body rod protein FlgF	PLF_657_00003695	PGF_07179577
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.110	PBPRA0035	34093	34878	+	786		Flagellar basal-body rod protein FlgG	PLF_657_00005964	PGF_00005358
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.111		34889	35548	+	660		Flagellar L-ring protein FlgH	PLF_657_00005959	PGF_08607235
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.112	PBPRA0036	35533	36657	+	1125	flgI	Flagellar P-ring protein FlgI	PLF_657_00005961	PGF_00005288
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.113	PBPRA0037	36657	37181	+	525		putative flagellar protein	PLF_657_00010067	PGF_02795755
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.114	PBPRA0038	37178	38584	+	1407		Flagellar hook-associated protein FlgK	PLF_657_00004725	PGF_00005454
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.115	PBPRA0039	38612	39526	+	915	flgL	Flagellar hook-associated protein FlgL	PLF_657_00005967	PGF_09162729
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.116	PBPRA0040	39582	40667	+	1086		putative flagellin	PLF_657_00006998	PGF_02806172
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.117		40899	41030	-	132		hypothetical protein	PLF_657_00021715	PGF_02804248
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.118	PBPRA0041	41029	42309	+	1281		Flagellin protein FlaA	PLF_657_00005973	PGF_00005653
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.119	PBPRA0042	42571	44121	+	1551		Flagellar cap protein FliD	PLF_657_00003698	PGF_03233642
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.120	PBPRA0043	44142	44549	+	408		Flagellar biosynthesis protein FliS	PLF_657_00005965	PGF_03774796
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.121	PBPRA0044	44539	44826	+	288		hypothetical protein	PLF_657_00060690	PGF_12764096
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.122	PBPRA0045	44839	46113	+	1275		Flagellar hook-length control protein FliK	PLF_657_00007944	PGF_00005481
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.123	PBPRA0046	46134	46628	+	495		Flagellar basal body-associated protein FliL	PLF_657_00007939	PGF_02806460
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.124	PBPRA0047	46640	47395	+	756		RNA polymerase sigma factor for flagellar operon	PLF_657_00006435	PGF_00046377
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.125	PBPRA0048	47408	48256	+	849		Flagellar motor rotation protein MotA	PLF_657_00004728	PGF_06889881
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.126	PBPRA0049	48263	49255	+	993		Flagellar motor rotation protein MotB	PLF_657_00005969	PGF_01899924
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.127	PBPRA0050	49624	50670	+	1047		Protein StbA	PLF_657_00004004	PGF_00037960
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.128	PBPRA0051	50663	51361	+	699		hypothetical protein	PLF_657_00020637	PGF_10589026
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.129	PBPRA0052	51476	51682	-	207		Transposase	PLF_657_00004185	PGF_02798988
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.130	PBPRA0053	51829	52266	+	438		16 kDa heat shock protein A	PLF_657_00001770	PGF_03062230
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.131	PBPRA0054	52470	53720	-	1251	avtA	Valine--pyruvate aminotransferase (EC 2.6.1.66)	PLF_657_00002303	PGF_00066449
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.132	PBPRA0055	54008	56077	-	2070	glyS	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	PLF_657_00000588	PGF_00009969
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.133	PBPRA0056	56087	56902	-	816	glyQ	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	PLF_657_00000587	PGF_00009967
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.134	PBPRA0057	57385	58014	+	630		Outer membrane porin, OmpA family	PLF_657_00002227	PGF_08006777
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.135	PBPRA0058	58253	58879	+	627		Putative transmembrane protein	PLF_657_00000712	PGF_01769544
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.136	PBPRA0059	59030	59281	+	252		NADH dehydrogenase subunit II-related protein	PLF_657_00001682	PGF_00024570
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.137	PBPRA0060	59336	59584	-	249		tRNA 5-methylaminomethyl-2-thiouridine synthesis sulfur carrier protein TusA	PLF_657_00000847	PGF_00413253
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.138		59735	59917	+	183		hypothetical protein	PLF_657_00002331	PGF_00190470
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.139	PBPRA0061	60065	61006	+	942		Transcriptional regulator, LysR family	PLF_657_00001423	PGF_07987589
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.140	PBPRA0062	61412	62392	-	981		Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	PLF_657_00000507	PGF_00911329
298386.8	Photobacterium profundum SS9	NC_006370	PATRIC	CDS	fig|298386.8.peg.141	PBPRA0063	62599	63762	-	1164	fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	PLF_657_00019828	PGF_08033164
