genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.20	lmo0019	23132	23953	-	822		hypothetical protein	PLF_1637_00002148	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.21	lmo0020	24194	24934	+	741		Transcriptional regulator, GntR family	PLF_1637_00002211	PGF_06916656
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.22	lmo0021	24950	25351	+	402		PTS system, IIA component	PLF_1637_00002344	PGF_02163047
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.23	lmo0022	25351	25839	+	489		PTS system, mannose/fructose/sorbose family, IIB component	PLF_1637_00002203	PGF_00160560
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.24	lmo0023	25862	26665	+	804		PTS system, mannose/fructose/sorbose family, IIC component	PLF_1637_00002289	PGF_00029821
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.25	lmo0024	26763	27467	+	705		PTS system, mannose/fructose/sorbose family, IID component	PLF_1637_00002050	PGF_06939097
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.26	lmo0025	27495	28199	+	705		hypothetical protein	PLF_1637_00002265	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.27	lmo0026	28251	28895	+	645		Cytoplasmic copper homeostasis protein CutC	PLF_1637_00002312	PGF_00420612
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.28	lmo0027	29100	31004	+	1905		PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component	PLF_1637_00000337	PGF_04512237
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.29	lmo0028	31088	31963	+	876		Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	PLF_1637_00007262	PGF_06721510
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.30	lmo0029	32197	32535	+	339		hypothetical protein	PLF_1637_00001505	PGF_02160480
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.31	lmo0030	32571	33380	-	810		Hydrolase, haloacid dehalogenase-like family	PLF_1637_00002279	PGF_00012828
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.32	lmo0031	33397	34452	-	1056		Transcriptional regulator, LacI family	PLF_1637_00001722	PGF_09774558
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.33	lmo0032	34654	35619	+	966		ROK family sugar kinase or transcriptional regulator	PLF_1637_00002207	PGF_08068450
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.34	lmo0033	35616	38018	+	2403		glycosyl hydrolase, family 9	PLF_1637_00026653	PGF_00071866
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.35	lmo0034	38031	39383	+	1353		PTS system, cellobiose-specific IIC component	PLF_1637_00001472	PGF_00029610
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.36	lmo0035	39385	40470	+	1086		putative glucosamine-fructose-6-phosphate aminotransferase	PLF_1637_00002175	PGF_00407138
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.37	lmo0036	40705	41730	+	1026		Putrescine carbamoyltransferase (EC 2.1.3.6)	PLF_1637_00002401	PGF_00045728
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.38	lmo0037	41803	43188	+	1386		Agmatine/putrescine antiporter, associated with agmatine catabolism	PLF_1637_00002464	PGF_00037021
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.39	lmo0038	43175	44266	+	1092		Agmatine deiminase (EC 3.5.3.12)	PLF_1637_00002365	PGF_00037006
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.40	lmo0039	44282	45223	+	942		Carbamate kinase (EC 2.7.2.2)	PLF_1637_00002339	PGF_02806641
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.41	lmo0040	45325	46434	+	1110		Agmatine deiminase (EC 3.5.3.12)	PLF_1637_00002476	PGF_00037006
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.42	lmo0041	46451	47230	+	780		Transcriptional regulator, RpiR family	PLF_1637_00002499	PGF_10098344
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.43	lmo0042	47335	47994	+	660		DedA protein	PLF_1637_00000717	PGF_08055739
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.44	lmo0043	48074	49306	+	1233		Arginine deiminase (EC 3.5.3.6)	PLF_1637_00026613	PGF_02462544
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.45	lmo0044	49585	49878	+	294	rpsF	SSU ribosomal protein S6p	PLF_1637_00001235	PGF_00049901
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.46	lmo0045	49934	50470	+	537	ssb	Single-stranded DNA-binding protein	PLF_1637_00031812	PGF_02142873
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.47	lmo0046	50514	50753	+	240	rpsR	SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent	PLF_1637_00001558	PGF_00049858
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.48	lmo0047	50907	51518	+	612		putative lipoprotein	PLF_1637_00002010	PGF_00408111
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.49	lmo0048	51775	52389	+	615		Accessory gene regulator protein B (EC 3.4.-.-)	PLF_1637_00001590	PGF_00024206
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.50	lmo0049	52373	52534	+	162		hypothetical protein	PLF_1637_00002408	PGF_02163066
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.51	lmo0050	52630	53925	+	1296		Accessory gene regulator protein C	PLF_1637_00000852	PGF_02165931
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.52	lmo0051	53944	54672	+	729		Accessory gene regulator protein A	PLF_1637_00001265	PGF_00024189
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.53	lmo0052	54839	56812	+	1974		Cyclic-di-AMP phosphodiesterase GdpP	PLF_1637_00000934	PGF_00033444
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.54	lmo0053	56815	57261	+	447	rplI	LSU ribosomal protein L9p	PLF_1637_00000514	PGF_00016452
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.55	lmo0054	57286	58638	+	1353	dnaC	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	PLF_1637_00007317	PGF_10518765
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.56		58694	58843	+	150		hypothetical protein	PLF_1637_00007439	PGF_03970755
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.57	lmo0055	58897	60189	+	1293	purA	Adenylosuccinate synthetase (EC 6.3.4.4)	PLF_1637_00000300	PGF_06935032
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.58		60228	60404	+	177		hypothetical protein	PLF_1637_00002796	PGF_02163202
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.59	lmo0056	60506	60799	+	294		6 kDa early secretory antigenic target ESAT-6 (EsxA)	PLF_1637_00000082	PGF_00827526
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.60	lmo0057	60948	64154	+	3207		Putative secretion accessory protein EsaA/YueB @ Bacteriophage SPP1 receptor	PLF_1637_00000163	PGF_00646335
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.61	lmo0058	64144	64659	+	516		Putative secretion system component EssA	PLF_1637_00001784	PGF_02162879
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.62	lmo0059	64677	64928	+	252		Putative secretion accessory protein EsaB/YukD	PLF_1637_00002057	PGF_00043859
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.63	lmo0060	64950	66146	+	1197		Putative secretion system component EssB/YukC	PLF_1637_00001226	PGF_10550464
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.64	lmo0061	66160	70656	+	4497		FtsK/SpoIIIE family protein, putative EssC/YukB component of Type VII secretion system	PLF_1637_00000050	PGF_00006434
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.65	lmo0062	70676	71071	+	396		Putative EsaC protein analog (Listeria type 1)	PLF_1637_00002834	PGF_10621065
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.66	lmo0063	71064	71363	+	300		10 kDa culture filtrate antigen CFP-10 (EsxB)	PLF_1637_00002829	PGF_02163219
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.67	lmo0064	71360	72061	+	702		SAV0291 homolog within ESAT-6 gene cluster	PLF_1637_00002809	PGF_00049656
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.68	lmo0065	72062	72394	+	333		Lmo0065 homolog within ESAT-6 gene cluster	PLF_1637_00002820	PGF_02163214
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.69	lmo0066	72408	74222	+	1815		COG5444 domain protein within ESAT-6 gene cluster	PLF_1637_00007207	PGF_00415781
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.70	lmo0067	74239	75228	+	990		ADP-ribosylglycohydrolase	PLF_1637_00003329	PGF_10347319
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.71	lmo0068	75342	75665	+	324		hypothetical protein	PLF_1637_00003049	PGF_00146754
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.72	lmo0069	75832	76125	+	294		Lmo0069 homolog within ESAT-6 gene cluster	PLF_1637_00002954	PGF_02163288
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.73	lmo0070	76262	76984	+	723		hypothetical protein	PLF_1637_00002769	PGF_02163645
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.74	lmo0071	77149	77406	+	258		hypothetical protein	PLF_1637_00002944	PGF_02163281
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.75	lmo0072	77863	78066	+	204		hypothetical protein	PLF_1637_00000021	PGF_00265360
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.76	lmo0073	78090	78374	+	285		hypothetical protein	PLF_1637_00003138	PGF_02163388
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.77	lmo0074	78659	78811	+	153		hypothetical protein	PLF_1637_00002910	PGF_02163645
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.78	lmo0075	79047	79820	+	774		Probable carboxyvinyl-carboxyphosphonate phosphorylmutase (EC 2.7.8.23)	PLF_1637_00002128	PGF_07806840
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.79	lmo0076	79817	80869	+	1053		Methylphosphotriester-DNA--protein-cysteine S-methyltransferase (EC 2.1.1.n11) / ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)	PLF_1637_00004159	PGF_02772091
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.80	lmo0077	80892	81530	-	639		Pentapeptide repeat family protein	PLF_1637_00001883	PGF_10538468
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.81	lmo0078	81661	82617	+	957		Glyoxylate reductase (EC 1.1.1.79) @ Glyoxylate reductase (EC 1.1.1.26) @ Hydroxypyruvate reductase (EC 1.1.1.81)	PLF_1637_00001456	PGF_02710247
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	tRNA	fig|169963.11.rna.1	lmot01	82705	82777	+	73		tRNA-Lys-CTT		
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.82	lmo0079	82959	84437	+	1479		hypothetical protein	PLF_1637_00002557	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.83	lmo0080	84451	84849	+	399		hypothetical protein	PLF_1637_00002803	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.84	lmo0081	85025	85627	+	603		hypothetical protein	PLF_1637_00003411	PGF_00246118
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.85	lmo0082	85902	86228	+	327		hypothetical protein	PLF_1637_00003006	PGF_02163316
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.86	lmo0083	86323	86691	-	369		Transcriptional regulator, MerR family	PLF_1637_00002531	PGF_00057506
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.87	lmo0084	86747	87730	-	984		Oxidoreductase, aldo/keto reductase family	PLF_1637_00002440	PGF_07285706
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.88	lmo0085	88121	88810	+	690		hypothetical protein	PLF_1637_00002544	PGF_00256589
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.89	lmo0086	88888	94767	+	5880		hypothetical protein	PLF_1637_00008061	PGF_00161722
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.90	lmo0087	94764	97070	+	2307		hypothetical protein	PLF_1637_00001807	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.91	lmo0088	97127	97369	+	243		ATP synthase F0 sector subunit c (EC 3.6.3.14)	PLF_1637_00002307	PGF_10444145
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.92	lmo0089	97381	98412	+	1032		ATP synthase delta chain (EC 3.6.3.14)	PLF_1637_00001672	PGF_06274006
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.93	lmo0090	98409	99905	+	1497		ATP synthase alpha chain (EC 3.6.3.14)	PLF_1637_00002237	PGF_04569524
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.94	lmo0091	99902	100771	+	870		ATP synthase gamma chain (EC 3.6.3.14)	PLF_1637_00001908	PGF_02162927
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.95	lmo0092	100772	102142	+	1371		ATP synthase beta chain (EC 3.6.3.14)	PLF_1637_00001748	PGF_05195027
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.96	lmo0093	102155	102478	+	324		ATP synthase epsilon chain (EC 3.6.3.14)	PLF_1637_00001907	PGF_02162926
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.97	lmo0094	102468	103028	+	561		hypothetical protein	PLF_1637_00002510	PGF_00150588
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.98	lmo0095	103204	103836	+	633		hypothetical protein	PLF_1637_00002546	PGF_02163108
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.99	lmo0096	104134	105099	+	966		PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)	PLF_1637_00000771	PGF_00029812
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.100	lmo0097	105123	105929	+	807		PTS system, mannose-specific IIC component	PLF_1637_00000929	PGF_01653368
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.101	lmo0098	105951	106862	+	912		PTS system, mannose-specific IID component	PLF_1637_00000930	PGF_00644224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.102	lmo0099	106988	107377	+	390		Putative regulator of the mannose operon, ManO	PLF_1637_00000792	PGF_00043457
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.103	lmo0100	107499	107849	+	351		hypothetical protein	PLF_1637_00001503	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.104	lmo0101	107915	108208	-	294		Transcriptional regulator, ArsR family	PLF_1637_00001562	PGF_08030842
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.105	lmo0102	108320	108610	+	291		hypothetical protein	PLF_1637_00002085	PGF_02162972
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.106	lmo0103	108624	109256	+	633		Nitroreductase family protein	PLF_1637_00002046	PGF_00026062
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.107	lmo0104	109349	109720	+	372		hypothetical protein	PLF_1637_00002425	PGF_02163070
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.108	lmo0105	110001	112283	+	2283		Chitinase (EC 3.2.1.14)	PLF_1637_00000709	PGF_03139283
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.109	lmo0106	112386	113288	+	903		Sugar kinase and transcription regulator (EC 2.7.1.-)	PLF_1637_00002487	PGF_01066598
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.110	lmo0107	113313	115094	-	1782		Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2	PLF_1637_00001309	PGF_08128839
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.111	lmo0108	115087	116829	-	1743		Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1	PLF_1637_00000758	PGF_10540665
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.112	lmo0109	116972	117805	+	834		Transcriptional regulator, AraC family	PLF_1637_00001330	PGF_10461160
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.113	lmo0110	117841	118956	+	1116		Esterase/lipase	PLF_1637_00002341	PGF_01380834
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.114	lmo0111	119060	119770	+	711		hypothetical protein	PLF_1637_00002084	PGF_02162971
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.115	lmo0112	119740	120435	-	696		hypothetical protein	PLF_1637_00002157	PGF_00272985
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.116	lmo0113	120654	121106	-	453		Phage protein	PLF_1637_00001706	PGF_12950209
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.117	lmo0114	121112	121447	-	336		repressor protein	PLF_1637_00001665	PGF_00411705
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.118	lmo0115	121664	122092	+	429	lmaD	hypothetical protein	PLF_1637_00002012	PGF_02162954
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.119	lmo0116	122104	122520	+	417	lmaC	LmaC, associated with virulence in Listeria	PLF_1637_00002039	PGF_00017493
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.120	lmo0117	122795	123187	+	393	lmaB	hypothetical protein	PLF_1637_00002570	PGF_02163117
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.121	lmo0118	123200	123712	+	513	lmaA	hypothetical protein	PLF_1637_00002563	PGF_08225224
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.122	lmo0119	123760	124062	+	303		hypothetical protein	PLF_1637_00002535	PGF_02163104
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.123	lmo0120	124104	124508	+	405		hypothetical protein	PLF_1637_00002519	PGF_00281267
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.124	lmo0121	124495	126363	+	1869		Phage tail length tape-measure protein T	PLF_1637_00002498	PGF_05015217
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.125	lmo0122	126360	127178	+	819		Phage tail fiber	PLF_1637_00002515	PGF_00032690
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.126	lmo0123	127188	128324	+	1137		Phage tail fiber	PLF_1637_00002468	PGF_00032693
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.127	lmo0124	128314	128613	+	300		hypothetical protein	PLF_1637_00002568	PGF_02163116
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.128	lmo0125	128628	129203	+	576		hypothetical protein	PLF_1637_00002543	PGF_02163106
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.129	lmo0126	129218	129697	+	480		hypothetical protein	PLF_1637_00002521	PGF_02163096
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.130	lmo0127	129694	130230	+	537		hypothetical protein	PLF_1637_00002545	PGF_02163107
169963.11	Listeria monocytogenes EGD-e	NC_003210	PATRIC	CDS	fig|169963.11.peg.131	lmo0128	130249	130671	+	423		Holin	PLF_1637_00001612	PGF_00838969
