genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.16	MPN017	18180	18989	-	810	mtd1	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	PLF_2093_00003563	PGF_00020984
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	tRNA	fig|272634.6.rna.1	MPNt01	19074	19149	-	76		tRNA-Ala-TGC		
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	tRNA	fig|272634.6.rna.2	MPNt02	19155	19231	-	77		tRNA-Ile-GAT		
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.17	MPN018	19325	21196	+	1872	pmd1	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1	PLF_2093_00003935	PGF_10540665
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.18	MPN019	21183	23012	+	1830	msbA	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2	PLF_2093_00003934	PGF_08128839
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.19	MPN020	23022	26114	+	3093	yb95	SWF/SNF family helicase	PLF_2093_00003613	PGF_00049981
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.20	MPN021	26160	27332	+	1173	dnaJ	Chaperone protein DnaJ	PLF_2093_00003474	PGF_10301134
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.21	MPN022	27316	28245	+	930	pip	Proline iminopeptidase (EC 3.4.11.5)	PLF_2093_00026654	PGF_07780089
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.22	MPN023	28245	29783	+	1539	metS	Methionyl-tRNA synthetase (EC 6.1.1.10)	PLF_2093_00003561	PGF_03609651
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.23	MPN024	29804	30244	+	441	rpoE	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	PLF_2093_00001797	PGF_02453837
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.24	MPN025	30244	31110	+	867	tsr	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	PLF_2093_00003516	PGF_10143857
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.25	MPN026	31111	32199	+	1089	yyaF	GTP-binding and nucleic acid-binding protein YchF	PLF_2093_00003518	PGF_00007012
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.26	MPN027	32202	33026	-	825		hypothetical protein	PLF_2093_00003891	PGF_02462656
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.27	MPN028	33083	33958	+	876	trsB	sugar transferase	PLF_2093_00003315	PGF_00413004
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.28	MPN029	33988	34551	+	564	efp	Translation elongation factor P	PLF_2093_00003635	PGF_03799365
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.29	MPN030	34583	34975	+	393		hypothetical protein	PLF_2093_00003907	PGF_00125499
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.30	MPN031	34975	35586	+	612		hypothetical protein	PLF_2093_00035192	PGF_00327746
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.31	MPN032	35810	36136	-	327		Hydrolase	PLF_2093_00035111	PGF_02462392
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.32	MPN033	36140	36760	-	621	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	PLF_2093_00003652	PGF_00403095
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.33	MPN034	36800	41131	-	4332	polC	DNA polymerase III polC-type (EC 2.7.7.7)	PLF_2093_00003277	PGF_02154745
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.34	MPN035	41427	43409	+	1983		hypothetical protein	PLF_2093_00003827	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.35	MPN036	43581	45602	+	2022		hypothetical protein	PLF_2093_00035789	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.36		45736	46011	-	276		hypothetical protein	PLF_2093_00000128	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.37	MPN038	46442	46684	-	243		hypothetical protein	PLF_2093_00003853	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.38		46831	46950	-	120		hypothetical protein	PLF_2093_00004143	PGF_02462815
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.39	MPN039	47260	48210	+	951		hypothetical protein	PLF_2093_00035789	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.40	MPN041	48670	49230	+	561		hypothetical protein	PLF_2093_00003825	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.41	MPN042	49292	51310	+	2019		hypothetical protein	PLF_2093_00035789	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.42	MPN043	51634	52428	+	795	glpF	Glycerol uptake facilitator protein	PLF_2093_00002749	PGF_00008542
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.43		52399	52515	-	117		hypothetical protein	PLF_2093_00026171	PGF_02461838
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.44	MPN044	52475	52987	-	513	tdk	Thymidine kinase (EC 2.7.1.21)	PLF_2093_00003627	PGF_05153104
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.45	MPN045	53077	54321	+	1245	hisS	Histidyl-tRNA synthetase (EC 6.1.1.21)	PLF_2093_00007554	PGF_03004613
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.46	MPN046	54293	55966	+	1674	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12)	PLF_2093_00001585	PGF_06589185
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.47	MPN047	55942	57297	+	1356		Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)	PLF_2093_00041505	PGF_00025578
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.48	MPN048	57601	59442	+	1842		hypothetical protein	PLF_2093_00002586	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.49	MPN049	59733	61517	+	1785		hypothetical protein	PLF_2093_00035487	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.50	MPN050	61977	63503	-	1527	glpK	Glycerol kinase (EC 2.7.1.30)	PLF_2093_00003524	PGF_00008537
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.51	MPN051	63494	64648	-	1155	glpD	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	PLF_2093_00038927	PGF_00008605
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.52	MPN052	64831	66804	+	1974		putative lipoprotein	PLF_2093_00003921	PGF_00792088
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.53	MPN053	66822	67088	+	267	ptsH	Phosphotransferase system, phosphocarrier protein HPr	PLF_2093_00003593	PGF_08051111
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.54	MPN054	68873	68998	+	126		hypothetical protein	PLF_2093_00003869	PGF_00275945
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.55	MPN055	70404	72086	+	1683	potA	Spermidine/putrescine import ABC transporter ATP-binding protein PotA (TC 3.A.1.11.1)	PLF_2093_00001057	PGF_08196377
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.56	MPN056	72088	72948	+	861	potB	Spermidine/putrescine import ABC transporter permease protein PotB (TC 3.A.1.11.1)	PLF_2093_00002794	PGF_00053700
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.57	MPN057	72941	73801	+	861	potI	Spermidine/putrescine import ABC transporter permease protein PotC (TC 3.A.1.11.1)	PLF_2093_00003618	PGF_05048110
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.58	MPN058	73819	75243	+	1425		Probable spermidine/putrescine substrate binding protein in Mollicutes	PLF_2093_00003595	PGF_00037360
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.59	MPN059	75243	76202	+	960	gcp	N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234)	PLF_2093_00035038	PGF_07915158
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.60	MPN060	76186	77337	+	1152	metX	S-adenosylmethionine synthetase (EC 2.5.1.6)	PLF_2093_00001884	PGF_03202156
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.61		77313	77594	+	282		hypothetical protein	PLF_2093_00004126	PGF_02462798
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.62	MPN061	77625	78947	-	1323	ffh	Signal recognition particle protein Ffh	PLF_2093_00001482	PGF_00052238
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.63	MPN062	79033	79749	+	717	deoD	Purine nucleoside phosphorylase (EC 2.4.2.1)	PLF_2093_00001632	PGF_00038987
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.64	MPN063	79753	80427	+	675	deoC	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	PLF_2093_00001434	PGF_05026985
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.65	MPN064	80414	81679	+	1266	deoA	Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	PLF_2093_00003604	PGF_04591335
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.66	MPN065	81780	82091	+	312	cdd	Cytidine deaminase (EC 3.5.4.5)	PLF_2093_00001143	PGF_08837849
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.67	MPN066	82081	83745	+	1665	cpsG	D-Ribose 1,5-phosphomutase (EC 5.4.2.7)	PLF_2093_00003484	PGF_00420784
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.68	MPN067	83713	84675	-	963	nusG	Transcription antitermination protein NusG	PLF_2093_00001902	PGF_03174068
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.69	MPN068	84683	85060	-	378	secE	Protein translocase subunit SecE	PLF_2093_00003598	PGF_02462558
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.70	MPN069	85066	85227	-	162	rpmG	LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent	PLF_2093_00018180	PGF_02453992
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.71	MPN070	85228	85611	-	384		hypothetical protein	PLF_2093_00001701	PGF_02453042
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.72	MPN071	85598	86428	-	831	yabC	16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	PLF_2093_00003432	PGF_03215471
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.73	MPN072	86410	86913	-	504	yabF	Ribonuclease M5 (EC 3.1.26.8)	PLF_2093_00003608	PGF_00048566
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.74	MPN073	86925	87911	-	987	prs	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	PLF_2093_00007241	PGF_00048782
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.75	MPN074	87898	88341	-	444	smpB	tmRNA-binding protein SmpB	PLF_2093_00003933	PGF_00413554
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.76	MPN075	88348	89247	+	900	ywdF	Glycosyl transferase	PLF_2093_00004114	PGF_12731521
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.77	MPN076	89299	90993	-	1695	uhpT	Putative transmembrane transport protein	PLF_2093_00003876	PGF_02453636
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.78	MPN077	91199	92812	-	1614		Putative transmembrane transport protein	PLF_2093_00033607	PGF_02453636
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	tRNA	fig|272634.6.rna.3	MPNt03	93052	93140	-	89		tRNA-Ser-GCT		
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.79	MPN078	93191	95275	+	2085	fruA	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component	PLF_2093_00002771	PGF_00960048
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.80	MPN079	95268	96170	+	903	fruK	1-phosphofructokinase (EC 2.7.1.56)	PLF_2093_00003438	PGF_04655384
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.81		96178	96339	+	162		hypothetical protein	PLF_2093_00004138	PGF_02462810
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.82	MPN080	96407	100567	+	4161		Uncharacterized protein UU317 with domains of unknown function and FtsX-like permease domain	PLF_2093_00002908	PGF_00664970
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.83	MPN081	100567	101964	+	1398	glnQ	glutamine transport ATP-binding protein	PLF_2093_00026764	PGF_02461258
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.84	MPN082	101985	103931	+	1947	tklB	Transketolase (EC 2.2.1.1)	PLF_2093_00003632	PGF_01136362
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.85	MPN083	103941	105542	+	1602		putative lipoprotein	PLF_2093_00003918	PGF_00407915
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.86	MPN084	105592	107166	+	1575		putative lipoprotein	PLF_2093_00003925	PGF_00407915
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.87	MPN085	107273	108595	+	1323		hypothetical protein	PLF_2093_00006617	PGF_00871169
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.88	MPN089	111478	112617	+	1140	hsdS	Type I restriction-modification system, specificity subunit S	PLF_2093_00001907	PGF_04563108
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.89	MPN090	112772	113761	+	990		hypothetical protein	PLF_2093_00004534	PGF_00342717
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.90		113855	114568	+	714		hypothetical protein	PLF_2093_00001092	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.91	MPN093	114948	115853	+	906		hypothetical protein	PLF_2093_00000263	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.92	MPN094	116287	116709	+	423		hypothetical protein	PLF_2093_00000128	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.93		116968	117174	+	207		hypothetical protein	PLF_2093_00002425	PGF_06817080
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.94		117217	117378	+	162		hypothetical protein	PLF_2093_00024479	PGF_02460121
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.95		117644	117940	+	297		hypothetical protein	PLF_2093_00007440	PGF_02464642
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	rRNA	fig|272634.6.rna.4		118311	119832	+	1522		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA		
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	rRNA	fig|272634.6.rna.5		120057	122949	+	2893		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA		
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	misc_RNA	fig|272634.6.rna.6		122999	123106	+	108				
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.96	MPN095	123290	124054	+	765		Uncharacterized amino acid permease, GabP family	PLF_2093_00002229	PGF_00778630
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.97	MPN096	124054	124848	+	795		Uncharacterized amino acid permease, GabP family	PLF_2093_00002229	PGF_00778630
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.98	MPN097	125024	126649	+	1626		hypothetical protein	PLF_2093_00003818	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.99	MPN098	126947	127390	+	444		hypothetical protein	PLF_2093_00003887	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.100		127464	127787	+	324		hypothetical protein	PLF_2093_00000760	PGF_02464642
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.101		127923	128147	-	225		hypothetical protein	PLF_2093_00007904	PGF_00293417
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.102	MPN099	128367	129119	+	753		hypothetical protein	PLF_2093_00000760	PGF_02464642
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.103		129258	129458	+	201		hypothetical protein	PLF_2093_00000535	PGF_02463287
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.104	MPN100	129458	130009	+	552		hypothetical protein	PLF_2093_00000128	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.105	MPN101	130466	131752	+	1287		hypothetical protein	PLF_2093_00000264	PGF_02464642
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.106		132127	132513	+	387		hypothetical protein	PLF_2093_00001092	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.107	MPN102	132568	133386	+	819		hypothetical protein	PLF_2093_00000263	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.108		133365	133673	+	309		hypothetical protein	PLF_2093_00000263	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.109		134129	134578	-	450		hypothetical protein	PLF_2093_00009452	PGF_02465467
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.110	MPN104	134583	134897	+	315		hypothetical protein	PLF_2093_00003822	PGF_08225224
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.111	MPN105	135731	136756	+	1026	pheS	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	PLF_2093_00007683	PGF_02019462
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.112	MPN106	136759	139176	+	2418	pheT	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	PLF_2093_00003586	PGF_12813043
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.113	MPN107	139289	140044	+	756		hypothetical protein	PLF_2093_00002930	PGF_02462340
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.114	MPN108	140046	141260	+	1215		type III restriction system endonuclease, putative	PLF_2093_00003937	PGF_00414400
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.115	MPN109	141940	142437	+	498		hypothetical protein	PLF_2093_00035169	PGF_02464908
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.116	MPN110	142529	144517	+	1989		Restriction endonuclease	PLF_2093_00003103	PGF_02462394
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.117		144786	145004	+	219		hypothetical protein	PLF_2093_00004105	PGF_02462777
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.118	MPN111	145021	146289	+	1269		type III restriction system endonuclease, putative	PLF_2093_00003937	PGF_00414400
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.119	MPN112	147233	147541	+	309		Permease	PLF_2093_00003584	PGF_02462556
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.120	MPN113	147523	148761	+	1239		Uncharacterized MFS-type transporter	PLF_2093_00035128	PGF_00765710
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.121	MPN114	148751	150553	+	1803	cpt2	Acyltransferase	PLF_2093_00004115	PGF_02462787
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.122	MPN115	150697	151248	+	552	infC	Translation initiation factor 3	PLF_2093_00003638	PGF_00060478
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.123	MPN116	151254	151433	+	180	rpmI	LSU ribosomal protein L35p	PLF_2093_00001299	PGF_03818138
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.124	MPN117	151444	151827	+	384	rplT	LSU ribosomal protein L20p	PLF_2093_00001447	PGF_00016358
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.125	MPN118	151802	152512	-	711		Ribonuclease HIII (EC 3.1.26.4)	PLF_2093_00002545	PGF_00048557
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.126	MPN119	152568	155300	+	2733		Chaperone protein DnaJ	PLF_2093_00003475	PGF_10301134
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.127	MPN120	155323	155976	+	654	grpE	Heat shock protein GrpE	PLF_2093_00003536	PGF_03751823
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	CDS	fig|272634.6.peg.128	MPN121	155976	156341	+	366		hypothetical protein	PLF_2093_00001981	PGF_02455499
272634.6	Mycoplasma pneumoniae M129	NC_000912	PATRIC	tRNA	fig|272634.6.rna.7	MPNt04	156359	156432	-	74		tRNA-Thr-GGT		
