genome_id,gene1,gene2,text,label
196627,196627.14.peg.14,196627.14.peg.15,"Gene A is 927 bp long. It is followed by Gene B, 897 bp long. The intergenic distance is 181 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.15,196627.14.peg.16,"Gene A is 897 bp long. It is followed by Gene B, 414 bp long. The intergenic distance is 49 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.16,196627.14.peg.17,"Gene A is 414 bp long. It is followed by Gene B, 873 bp long. The intergenic distance is 183 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.17,196627.14.peg.18,"Gene A is 873 bp long. It is followed by Gene B, 693 bp long. The intergenic distance is 3 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.18,196627.14.peg.19,"Gene A is 693 bp long. It is followed by Gene B, 372 bp long. The intergenic distance is 279 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.19,196627.14.peg.20,"Gene A is 372 bp long. It is followed by Gene B, 996 bp long. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.20,196627.14.peg.21,"Gene A is 996 bp long. It is followed by Gene B, 183 bp long. The intergenic distance is 2 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.29,196627.14.peg.30,"Gene A is 660 bp long. It is followed by Gene B, 984 bp long. The intergenic distance is 42 base pairs. The GC content difference is 0.0%. They are on the same strand. ",0
196627,196627.14.peg.30,196627.14.peg.31,"Gene A is 984 bp long. It is followed by Gene B, 1026 bp long. The intergenic distance is -4 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.31,196627.14.peg.32,"Gene A is 1026 bp long. It is followed by Gene B, 762 bp long. The intergenic distance is -4 base pairs. The GC content difference is 5.0%. They are on the same strand. ",1
196627,196627.14.peg.32,196627.14.peg.33,"Gene A is 762 bp long. It is followed by Gene B, 813 bp long. The intergenic distance is 1 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.39,196627.14.peg.40,"Gene A is 825 bp long. It is followed by Gene B, 174 bp long. The intergenic distance is 383 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.40,196627.14.peg.41,"Gene A is 174 bp long. It is followed by Gene B, 180 bp long. The intergenic distance is -17 base pairs. The GC content difference is 5.0%. They are on the different strands. ",1
196627,196627.14.peg.42,196627.14.peg.43,"Gene A is 1941 bp long. It is followed by Gene B, 1410 bp long. The intergenic distance is -4 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.43,196627.14.peg.44,"Gene A is 1410 bp long. It is followed by Gene B, 1425 bp long. The intergenic distance is 3 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.44,196627.14.peg.45,"Gene A is 1425 bp long. It is followed by Gene B, 1326 bp long. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.45,196627.14.peg.46,"Gene A is 1326 bp long. It is followed by Gene B, 1356 bp long. The intergenic distance is -4 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.46,196627.14.peg.47,"Gene A is 1356 bp long. It is followed by Gene B, 465 bp long. The intergenic distance is -1 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.47,196627.14.peg.48,"Gene A is 465 bp long. It is followed by Gene B, 897 bp long. The intergenic distance is 16 base pairs. The GC content difference is 7.0%. They are on the same strand. ",1
196627,196627.14.peg.48,196627.14.peg.49,"Gene A is 897 bp long. It is followed by Gene B, 723 bp long. The intergenic distance is 495 base pairs. The GC content difference is 1.0%. They are on the same strand. ",0
196627,196627.14.peg.62,196627.14.peg.63,"Gene A is 1626 bp long. It is followed by Gene B, 1122 bp long. The intergenic distance is 62 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.63,196627.14.peg.64,"Gene A is 1122 bp long. It is followed by Gene B, 450 bp long. The intergenic distance is 82 base pairs. The GC content difference is 8.0%. They are on the same strand. ",1
196627,196627.14.peg.64,196627.14.peg.65,"Gene A is 450 bp long. It is followed by Gene B, 1272 bp long. The intergenic distance is 149 base pairs. The GC content difference is 10.0%. They are on the different strands. ",0
196627,196627.14.peg.69,196627.14.peg.70,"Gene A is 1581 bp long. It is followed by Gene B, 1656 bp long. The intergenic distance is 208 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.70,196627.14.peg.71,"Gene A is 1656 bp long. It is followed by Gene B, 657 bp long. The intergenic distance is -1 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.71,196627.14.peg.72,"Gene A is 657 bp long. It is followed by Gene B, 915 bp long. The intergenic distance is -4 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.72,196627.14.peg.73,"Gene A is 915 bp long. It is followed by Gene B, 432 bp long. The intergenic distance is 115 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.73,196627.14.peg.74,"Gene A is 432 bp long. It is followed by Gene B, 1005 bp long. The intergenic distance is 214 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.74,196627.14.peg.75,"Gene A is 1005 bp long. It is followed by Gene B, 240 bp long. The intergenic distance is 11 base pairs. The GC content difference is 3.0%. They are on the same strand. ",0
196627,196627.14.peg.87,196627.14.peg.88,"Gene A is 309 bp long. It is followed by Gene B, 270 bp long. The intergenic distance is 440 base pairs. The GC content difference is 7.0%. They are on the different strands. ",0
196627,196627.14.peg.88,196627.14.peg.89,"Gene A is 270 bp long. It is followed by Gene B, 489 bp long. The intergenic distance is 26 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.89,196627.14.peg.90,"Gene A is 489 bp long. It is followed by Gene B, 1713 bp long. The intergenic distance is 0 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.90,196627.14.peg.91,"Gene A is 1713 bp long. It is followed by Gene B, 474 bp long. The intergenic distance is 24 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.91,196627.14.peg.92,"Gene A is 474 bp long. It is followed by Gene B, 681 bp long. The intergenic distance is -1 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.92,196627.14.peg.93,"Gene A is 681 bp long. It is followed by Gene B, 618 bp long. The intergenic distance is 16 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.93,196627.14.peg.94,"Gene A is 618 bp long. It is followed by Gene B, 852 bp long. The intergenic distance is 0 base pairs. The GC content difference is 6.0%. They are on the same strand. ",1
196627,196627.14.peg.94,196627.14.peg.95,"Gene A is 852 bp long. It is followed by Gene B, 753 bp long. The intergenic distance is -4 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.95,196627.14.peg.96,"Gene A is 753 bp long. It is followed by Gene B, 1068 bp long. The intergenic distance is 198 base pairs. The GC content difference is 7.0%. They are on the same strand. ",0
196627,196627.14.peg.96,196627.14.peg.97,"Gene A is 1068 bp long. It is followed by Gene B, 2778 bp long. The intergenic distance is 421 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.97,196627.14.peg.98,"Gene A is 2778 bp long. It is followed by Gene B, 1827 bp long. The intergenic distance is 26 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.98,196627.14.peg.99,"Gene A is 1827 bp long. It is followed by Gene B, 1419 bp long. The intergenic distance is 58 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.105,196627.14.peg.106,"Gene A is 948 bp long. It is followed by Gene B, 129 bp long. The intergenic distance is 78 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.107,196627.14.peg.108,"Gene A is 1617 bp long. It is followed by Gene B, 1389 bp long. The intergenic distance is 6 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.108,196627.14.peg.109,"Gene A is 1389 bp long. It is followed by Gene B, 369 bp long. The intergenic distance is 96 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.109,196627.14.peg.110,"Gene A is 369 bp long. It is followed by Gene B, 318 bp long. The intergenic distance is 2 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.110,196627.14.peg.111,"Gene A is 318 bp long. It is followed by Gene B, 1914 bp long. The intergenic distance is 278 base pairs. The GC content difference is 7.0%. They are on the different strands. ",0
196627,196627.14.peg.116,196627.14.peg.117,"Gene A is 1287 bp long. It is followed by Gene B, 849 bp long. The intergenic distance is 330 base pairs. The GC content difference is 2.0%. They are on the different strands. ",0
196627,196627.14.peg.117,196627.14.peg.118,"Gene A is 849 bp long. It is followed by Gene B, 1383 bp long. The intergenic distance is 1 base pairs. The GC content difference is 6.0%. They are on the same strand. ",1
196627,196627.14.peg.118,196627.14.peg.119,"Gene A is 1383 bp long. It is followed by Gene B, 840 bp long. The intergenic distance is -4 base pairs. The GC content difference is 2.0%. They are on the different strands. ",0
196627,196627.14.peg.119,196627.14.peg.120,"Gene A is 840 bp long. It is followed by Gene B, 816 bp long. The intergenic distance is -1 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.120,196627.14.peg.121,"Gene A is 816 bp long. It is followed by Gene B, 954 bp long. The intergenic distance is 91 base pairs. The GC content difference is 17.0%. They are on the same strand. ",0
196627,196627.14.peg.124,196627.14.peg.125,"Gene A is 900 bp long. It is followed by Gene B, 606 bp long. The intergenic distance is 110 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.125,196627.14.peg.126,"Gene A is 606 bp long. It is followed by Gene B, 561 bp long. The intergenic distance is -4 base pairs. The GC content difference is 8.0%. They are on the same strand. ",1
196627,196627.14.peg.126,196627.14.peg.127,"Gene A is 561 bp long. It is followed by Gene B, 1146 bp long. The intergenic distance is -17 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.128,196627.14.peg.129,"Gene A is 1275 bp long. It is followed by Gene B, 519 bp long. The intergenic distance is 36 base pairs. The GC content difference is 8.0%. They are on the same strand. ",0
196627,196627.14.peg.129,196627.14.peg.130,"Gene A is 519 bp long. It is followed by Gene B, 387 bp long. The intergenic distance is 85 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.130,196627.14.peg.131,"Gene A is 387 bp long. It is followed by Gene B, 1875 bp long. The intergenic distance is 367 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.131,196627.14.peg.132,"Gene A is 1875 bp long. It is followed by Gene B, 1542 bp long. The intergenic distance is 43 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.132,196627.14.peg.133,"Gene A is 1542 bp long. It is followed by Gene B, 1464 bp long. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.133,196627.14.peg.134,"Gene A is 1464 bp long. It is followed by Gene B, 114 bp long. The intergenic distance is 13 base pairs. The GC content difference is 5.0%. They are on the different strands. ",1
196627,196627.14.peg.135,196627.14.peg.136,"Gene A is 1281 bp long. It is followed by Gene B, 1068 bp long. The intergenic distance is 45 base pairs. The GC content difference is 4.0%. They are on the same strand. ",0
196627,196627.14.peg.136,196627.14.peg.137,"Gene A is 1068 bp long. It is followed by Gene B, 618 bp long. The intergenic distance is 223 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.137,196627.14.peg.138,"Gene A is 618 bp long. It is followed by Gene B, 882 bp long. The intergenic distance is 31 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.138,196627.14.peg.139,"Gene A is 882 bp long. It is followed by Gene B, 720 bp long. The intergenic distance is 125 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.139,196627.14.peg.140,"Gene A is 720 bp long. It is followed by Gene B, 336 bp long. The intergenic distance is -4 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.140,196627.14.peg.141,"Gene A is 336 bp long. It is followed by Gene B, 411 bp long. The intergenic distance is -4 base pairs. The GC content difference is 2.0%. They are on the different strands. ",0
196627,196627.14.peg.142,196627.14.peg.143,"Gene A is 1590 bp long. It is followed by Gene B, 1140 bp long. The intergenic distance is 7 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.143,196627.14.peg.144,"Gene A is 1140 bp long. It is followed by Gene B, 492 bp long. The intergenic distance is 32 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.144,196627.14.peg.145,"Gene A is 492 bp long. It is followed by Gene B, 783 bp long. The intergenic distance is 135 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.145,196627.14.peg.146,"Gene A is 783 bp long. It is followed by Gene B, 378 bp long. The intergenic distance is 67 base pairs. The GC content difference is 6.0%. They are on the same strand. ",1
196627,196627.14.peg.146,196627.14.peg.147,"Gene A is 378 bp long. It is followed by Gene B, 2532 bp long. The intergenic distance is 405 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.151,196627.14.peg.152,"Gene A is 402 bp long. It is followed by Gene B, 681 bp long. The intergenic distance is 12 base pairs. The GC content difference is 4.0%. They are on the same strand. ",0
196627,196627.14.peg.152,196627.14.peg.153,"Gene A is 681 bp long. It is followed by Gene B, 294 bp long. The intergenic distance is 34 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.153,196627.14.peg.154,"Gene A is 294 bp long. It is followed by Gene B, 855 bp long. The intergenic distance is -1 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.154,196627.14.peg.155,"Gene A is 855 bp long. It is followed by Gene B, 345 bp long. The intergenic distance is 12 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.155,196627.14.peg.156,"Gene A is 345 bp long. It is followed by Gene B, 894 bp long. The intergenic distance is 96 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.161,196627.14.peg.162,"Gene A is 744 bp long. It is followed by Gene B, 966 bp long. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.164,196627.14.peg.165,"Gene A is 957 bp long. It is followed by Gene B, 924 bp long. The intergenic distance is 1 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.165,196627.14.peg.166,"Gene A is 924 bp long. It is followed by Gene B, 1515 bp long. The intergenic distance is 13 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.166,196627.14.peg.167,"Gene A is 1515 bp long. It is followed by Gene B, 891 bp long. The intergenic distance is 20 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.167,196627.14.peg.168,"Gene A is 891 bp long. It is followed by Gene B, 1914 bp long. The intergenic distance is 6 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.168,196627.14.peg.169,"Gene A is 1914 bp long. It is followed by Gene B, 957 bp long. The intergenic distance is 40 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.169,196627.14.peg.170,"Gene A is 957 bp long. It is followed by Gene B, 1014 bp long. The intergenic distance is 32 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.170,196627.14.peg.171,"Gene A is 1014 bp long. It is followed by Gene B, 873 bp long. The intergenic distance is 12 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.193,196627.14.peg.194,"Gene A is 1488 bp long. It is followed by Gene B, 3393 bp long. The intergenic distance is 293 base pairs. The GC content difference is 3.0%. They are on the same strand. ",0
196627,196627.14.peg.194,196627.14.peg.195,"Gene A is 3393 bp long. It is followed by Gene B, 2034 bp long. The intergenic distance is 73 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.195,196627.14.peg.196,"Gene A is 2034 bp long. It is followed by Gene B, 762 bp long. The intergenic distance is 169 base pairs. The GC content difference is 3.0%. They are on the same strand. ",0
196627,196627.14.peg.196,196627.14.peg.197,"Gene A is 762 bp long. It is followed by Gene B, 1467 bp long. The intergenic distance is 20 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.197,196627.14.peg.198,"Gene A is 1467 bp long. It is followed by Gene B, 228 bp long. The intergenic distance is 76 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.198,196627.14.peg.199,"Gene A is 228 bp long. It is followed by Gene B, 480 bp long. The intergenic distance is 47 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.199,196627.14.peg.200,"Gene A is 480 bp long. It is followed by Gene B, 456 bp long. The intergenic distance is -4 base pairs. The GC content difference is 7.0%. They are on the same strand. ",1
196627,196627.14.peg.200,196627.14.peg.201,"Gene A is 456 bp long. It is followed by Gene B, 897 bp long. The intergenic distance is 25 base pairs. The GC content difference is 0.0%. They are on the same strand. ",1
196627,196627.14.peg.201,196627.14.peg.202,"Gene A is 897 bp long. It is followed by Gene B, 435 bp long. The intergenic distance is 15 base pairs. The GC content difference is 6.0%. They are on the same strand. ",1
196627,196627.14.peg.202,196627.14.peg.203,"Gene A is 435 bp long. It is followed by Gene B, 405 bp long. The intergenic distance is 10 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.203,196627.14.peg.204,"Gene A is 405 bp long. It is followed by Gene B, 636 bp long. The intergenic distance is 1 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.204,196627.14.peg.205,"Gene A is 636 bp long. It is followed by Gene B, 942 bp long. The intergenic distance is -4 base pairs. The GC content difference is 2.0%. They are on the different strands. ",0
196627,196627.14.peg.205,196627.14.peg.206,"Gene A is 942 bp long. It is followed by Gene B, 600 bp long. The intergenic distance is 12 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.206,196627.14.peg.207,"Gene A is 600 bp long. It is followed by Gene B, 792 bp long. The intergenic distance is 425 base pairs. The GC content difference is 2.0%. They are on the same strand. ",0
196627,196627.14.peg.209,196627.14.peg.210,"Gene A is 1176 bp long. It is followed by Gene B, 957 bp long. The intergenic distance is -4 base pairs. The GC content difference is 6.0%. They are on the different strands. ",0
196627,196627.14.peg.210,196627.14.peg.211,"Gene A is 957 bp long. It is followed by Gene B, 528 bp long. The intergenic distance is 20 base pairs. The GC content difference is 1.0%. They are on the same strand. ",1
196627,196627.14.peg.211,196627.14.peg.212,"Gene A is 528 bp long. It is followed by Gene B, 114 bp long. The intergenic distance is 441 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.214,196627.14.peg.215,"Gene A is 894 bp long. It is followed by Gene B, 1074 bp long. The intergenic distance is -9 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.215,196627.14.peg.216,"Gene A is 1074 bp long. It is followed by Gene B, 459 bp long. The intergenic distance is -4 base pairs. The GC content difference is 8.0%. They are on the same strand. ",1
196627,196627.14.peg.216,196627.14.peg.217,"Gene A is 459 bp long. It is followed by Gene B, 462 bp long. The intergenic distance is -11 base pairs. The GC content difference is 7.0%. They are on the same strand. ",1
196627,196627.14.peg.217,196627.14.peg.218,"Gene A is 462 bp long. It is followed by Gene B, 471 bp long. The intergenic distance is -4 base pairs. The GC content difference is 8.0%. They are on the same strand. ",1
196627,196627.14.peg.218,196627.14.peg.219,"Gene A is 471 bp long. It is followed by Gene B, 1185 bp long. The intergenic distance is 14 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.219,196627.14.peg.220,"Gene A is 1185 bp long. It is followed by Gene B, 840 bp long. The intergenic distance is 3 base pairs. The GC content difference is 5.0%. They are on the same strand. ",1
196627,196627.14.peg.220,196627.14.peg.221,"Gene A is 840 bp long. It is followed by Gene B, 807 bp long. The intergenic distance is -20 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.221,196627.14.peg.222,"Gene A is 807 bp long. It is followed by Gene B, 258 bp long. The intergenic distance is 159 base pairs. The GC content difference is 4.0%. They are on the different strands. ",0
196627,196627.14.peg.222,196627.14.peg.223,"Gene A is 258 bp long. It is followed by Gene B, 915 bp long. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.223,196627.14.peg.224,"Gene A is 915 bp long. It is followed by Gene B, 396 bp long. The intergenic distance is 2 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.224,196627.14.peg.225,"Gene A is 396 bp long. It is followed by Gene B, 867 bp long. The intergenic distance is 16 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.225,196627.14.peg.226,"Gene A is 867 bp long. It is followed by Gene B, 909 bp long. The intergenic distance is 789 base pairs. The GC content difference is 12.0%. They are on the different strands. ",0
196627,196627.14.peg.238,196627.14.peg.239,"Gene A is 150 bp long. It is followed by Gene B, 2352 bp long. The intergenic distance is 136 base pairs. The GC content difference is 10.0%. They are on the same strand. ",0
196627,196627.14.peg.239,196627.14.peg.240,"Gene A is 2352 bp long. It is followed by Gene B, 1257 bp long. The intergenic distance is 11 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.240,196627.14.peg.241,"Gene A is 1257 bp long. It is followed by Gene B, 753 bp long. The intergenic distance is -22 base pairs. The GC content difference is 3.0%. They are on the different strands. ",0
196627,196627.14.peg.245,196627.14.peg.246,"Gene A is 993 bp long. It is followed by Gene B, 1161 bp long. The intergenic distance is 506 base pairs. The GC content difference is 2.0%. They are on the same strand. ",0
196627,196627.14.peg.246,196627.14.peg.247,"Gene A is 1161 bp long. It is followed by Gene B, 162 bp long. The intergenic distance is 2 base pairs. The GC content difference is 7.0%. They are on the same strand. ",1
196627,196627.14.peg.247,196627.14.peg.248,"Gene A is 162 bp long. It is followed by Gene B, 1281 bp long. The intergenic distance is 966 base pairs. The GC content difference is 5.0%. They are on the different strands. ",0
196627,196627.14.peg.248,196627.14.peg.249,"Gene A is 1281 bp long. It is followed by Gene B, 552 bp long. The intergenic distance is 83 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
196627,196627.14.peg.249,196627.14.peg.250,"Gene A is 552 bp long. It is followed by Gene B, 2145 bp long. The intergenic distance is 201 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.250,196627.14.peg.251,"Gene A is 2145 bp long. It is followed by Gene B, 312 bp long. The intergenic distance is 108 base pairs. The GC content difference is 5.0%. They are on the same strand. ",1
196627,196627.14.peg.251,196627.14.peg.252,"Gene A is 312 bp long. It is followed by Gene B, 657 bp long. The intergenic distance is 103 base pairs. The GC content difference is 4.0%. They are on the same strand. ",0
196627,196627.14.peg.252,196627.14.peg.253,"Gene A is 657 bp long. It is followed by Gene B, 753 bp long. The intergenic distance is 484 base pairs. The GC content difference is 5.0%. They are on the different strands. ",0
196627,196627.14.peg.253,196627.14.peg.254,"Gene A is 753 bp long. It is followed by Gene B, 1272 bp long. The intergenic distance is -1 base pairs. The GC content difference is 4.0%. They are on the same strand. ",1
196627,196627.14.peg.254,196627.14.peg.255,"Gene A is 1272 bp long. It is followed by Gene B, 1083 bp long. The intergenic distance is 29 base pairs. The GC content difference is 5.0%. They are on the same strand. ",1
196627,196627.14.peg.255,196627.14.peg.256,"Gene A is 1083 bp long. It is followed by Gene B, 1851 bp long. The intergenic distance is 472 base pairs. The GC content difference is 2.0%. They are on the same strand. ",0
196627,196627.14.peg.257,196627.14.peg.258,"Gene A is 813 bp long. It is followed by Gene B, 1266 bp long. The intergenic distance is 302 base pairs. The GC content difference is 1.0%. They are on the different strands. ",0
196627,196627.14.peg.258,196627.14.peg.259,"Gene A is 1266 bp long. It is followed by Gene B, 1035 bp long. The intergenic distance is 23 base pairs. The GC content difference is 2.0%. They are on the same strand. ",1
196627,196627.14.peg.259,196627.14.peg.260,"Gene A is 1035 bp long. It is followed by Gene B, 1422 bp long. The intergenic distance is 81 base pairs. The GC content difference is 11.0%. They are on the same strand. ",1
196627,196627.14.peg.260,196627.14.peg.261,"Gene A is 1422 bp long. It is followed by Gene B, 582 bp long. The intergenic distance is 341 base pairs. The GC content difference is 18.0%. They are on the different strands. ",0
196627,196627.14.peg.262,196627.14.peg.263,"Gene A is 1551 bp long. It is followed by Gene B, 294 bp long. The intergenic distance is 79 base pairs. The GC content difference is 0.0%. They are on the different strands. ",0
196627,196627.14.peg.263,196627.14.peg.264,"Gene A is 294 bp long. It is followed by Gene B, 330 bp long. The intergenic distance is 51 base pairs. The GC content difference is 8.0%. They are on the same strand. ",1
196627,196627.14.peg.264,196627.14.peg.265,"Gene A is 330 bp long. It is followed by Gene B, 720 bp long. The intergenic distance is 236 base pairs. The GC content difference is 5.0%. They are on the different strands. ",0
196627,196627.14.peg.268,196627.14.peg.269,"Gene A is 276 bp long. It is followed by Gene B, 1101 bp long. The intergenic distance is 135 base pairs. The GC content difference is 2.0%. They are on the different strands. ",0
196627,196627.14.peg.269,196627.14.peg.270,"Gene A is 1101 bp long. It is followed by Gene B, 390 bp long. The intergenic distance is -4 base pairs. The GC content difference is 3.0%. They are on the same strand. ",1
